"time","G_11.y","G_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","r_11.y","r_22.y"
0,0,0,0,0,0,0,1,0
1,1.03342,0,0.277315,0,0.271029,0,1,0
2,1.02719,0,0.319726,0,0.228618,0,1,0
3,1.00362,0,0.332436,0,0.215908,0,1,0
4,0.999986,0,0.333545,0,0.214799,0,1,0
5,0.999919,0,0.333645,0,0.214899,0,1,0
6,0.999987,0,0.333685,0,0.214939,0,1,0
7,1,0,0.333689,0,0.214944,0,1,0
8,1,0,0.33369,0,0.214943,0,1,0
9,1,0,0.33369,0,0.214943,0,1,0
10,1,0,0.33369,0,0.214943,0,1,0
11,1,0,0.33369,0,0.214943,0,1,0
12,1,0,0.33369,0,0.214943,0,1,0
13,1,0,0.33369,0,0.214943,0,1,0
14,1,0,0.33369,0,0.214943,0,1,0
15,1,0,0.33369,0,0.214943,0,1,0
16,1,0,0.33369,0,0.214943,0,1,0
17,1,0,0.33369,0,0.214943,0,1,0
18,1,0,0.33369,0,0.214943,0,1,0
19,1,0,0.33369,0,0.214943,0,1,0
20,1,0,0.33369,0,0.214943,0,1,0
21,1,0,0.33369,0,0.214943,0,1,0
22,1,0,0.33369,0,0.214943,0,1,0
23,1,0,0.33369,0,0.214943,0,1,0
24,1,0,0.33369,0,0.214943,0,1,0
25,1,0,0.33369,0,0.214943,0,1,0
26,1,0,0.33369,0,0.214943,0,1,0
27,1,0,0.33369,0,0.214943,0,1,0
28,1,0,0.33369,0,0.214943,0,1,0
29,1,0,0.33369,0,0.214943,0,1,0
30,1,0,0.33369,0,0.214943,0,1,0
31,1,0,0.33369,0,0.214943,0,1,0
32,1,0,0.33369,0,0.214943,0,1,0
33,1,0,0.33369,0,0.214943,0,1,0
34,1,0,0.33369,0,0.214943,0,1,0
35,1,0,0.33369,0,0.214943,0,1,0
36,1,0,0.33369,0,0.214943,0,1,0
37,1,0,0.33369,0,0.214943,0,1,0
38,1,0,0.33369,0,0.214943,0,1,0
39,1,0,0.33369,0,0.214943,0,1,0
40,1,0,0.33369,0,0.214943,0,1,0
41,1,0,0.33369,0,0.214943,0,1,0
42,1,0,0.33369,0,0.214943,0,1,0
43,1,0,0.33369,0,0.214943,0,1,0
44,1,0,0.33369,0,0.214943,0,1,0
45,1,0,0.33369,0,0.214943,0,1,0
46,1,0,0.33369,0,0.214943,0,1,0
47,1,0,0.33369,0,0.214943,0,1,0
48,1,0,0.33369,0,0.214943,0,1,0
49,1,0,0.33369,0,0.214943,0,1,0
50,1,0,0.33369,0,0.214943,0,1,0
51,1,0,0.33369,0,0.214943,0,1,0
52,1,0,0.33369,0,0.214943,0,1,0
53,1,0,0.33369,0,0.214943,0,1,0
54,1,0,0.33369,0,0.214943,0,1,0
55,1,0,0.33369,0,0.214943,0,1,0
56,1,0,0.33369,0,0.214943,0,1,0
57,1,0,0.33369,0,0.214943,0,1,0
58,1,0,0.33369,0,0.214943,0,1,0
59,1,0,0.33369,0,0.214943,0,1,0
60,1,0,0.33369,0,0.214943,0,1,0
61,1,0,0.33369,0,0.214943,0,1,0
62,1,0,0.33369,0,0.214943,0,1,0
63,1,0,0.33369,0,0.214943,0,1,0
64,1,0,0.33369,0,0.214943,0,1,0
65,1,0,0.33369,0,0.214943,0,1,0
66,1,0,0.33369,0,0.214943,0,1,0
67,1,0,0.33369,0,0.214943,0,1,0
68,1,0,0.33369,0,0.214943,0,1,0
69,1,0,0.33369,0,0.214943,0,1,0
70,1,0,0.33369,0,0.214943,0,1,0
71,1,0,0.33369,0,0.214943,0,1,0
72,1,0,0.33369,0,0.214943,0,1,0
73,1,0,0.33369,0,0.214943,0,1,0
74,1,0,0.33369,0,0.214943,0,1,0
75,1,0,0.33369,0,0.214943,0,1,0
76,1,0,0.33369,0,0.214943,0,1,0
77,1,0,0.33369,0,0.214943,0,1,0
78,1,0,0.33369,0,0.214943,0,1,0
79,1,0,0.33369,0,0.214943,0,1,0
80,1,0,0.33369,0,0.214943,0,1,0
81,1,0,0.33369,0,0.214943,0,1,0
82,1,0,0.33369,0,0.214943,0,1,0
83,1,0,0.33369,0,0.214943,0,1,0
84,1,0,0.33369,0,0.214943,0,1,0
85,1,0,0.33369,0,0.214943,0,1,0
86,1,0,0.33369,0,0.214943,0,1,0
87,1,0,0.33369,0,0.214943,0,1,0
88,1,0,0.33369,0,0.214943,0,1,0
89,1,0,0.33369,0,0.214943,0,1,0
90,1,0,0.33369,0,0.214943,0,1,0
91,1,0,0.33369,0,0.214943,0,1,0
92,1,0,0.33369,0,0.214943,0,1,0
93,1,0,0.33369,0,0.214943,0,1,0
94,1,0,0.33369,0,0.214943,0,1,0
95,1,0,0.33369,0,0.214943,0,1,0
96,1,0,0.33369,0,0.214943,0,1,0
97,1,0,0.33369,0,0.214943,0,1,0
98,1,0,0.33369,0,0.214943,0,1,0
99,1,0,0.33369,0,0.214943,0,1,0
100,1,0,0.33369,0,0.214943,0,1,0
100,1,0,0.33369,0,0.214943,0,1,0
100,1,0,0.33369,0,0.214943,0,1,0
100,1,0,0.33369,0,0.214943,0,0,1
101,-0.0334241,1.03342,0.611004,0.277315,-0.0560857,0.271029,0,1
102,-0.0271919,1.02719,0.653415,0.319726,-0.0136745,0.228618,0,1
103,-0.00362382,1.00362,0.666125,0.332436,-0.000964556,0.215908,0,1
104,1.36549e-5,0.999986,0.667234,0.333545,0.000144216,0.214799,0,1
105,8.13311e-5,0.999919,0.667334,0.333645,4.4157e-5,0.214899,0,1
106,1.27241e-5,0.999987,0.667375,0.333685,3.92059e-6,0.214939,0,1
107,2.61091e-7,1,0.667379,0.333689,-3.36598e-7,0.214944,0,1
108,-2.3615e-7,1,0.667379,0.33369,-1.39555e-7,0.214943,0,1
109,-4.36574e-8,1,0.667379,0.33369,-1.50437e-8,0.214943,0,1
110,-1.74724e-9,1,0.667379,0.33369,6.64242e-10,0.214943,0,1
111,6.07385e-10,1,0.667379,0.33369,4.03731e-10,0.214943,0,1
112,1.21826e-10,1,0.667379,0.33369,4.21832e-11,0.214943,0,1
113,4.11062e-12,1,0.667379,0.33369,-2.22334e-12,0.214943,0,1
114,1.47051e-12,1,0.667379,0.33369,-8.72532e-14,0.214943,0,1
115,2.78339e-13,1,0.667379,0.33369,-1.95813e-13,0.214943,0,1
116,-6.50735e-14,1,0.667379,0.33369,-1.33029e-13,0.214943,0,1
117,-5.52376e-14,1,0.667379,0.33369,-9.8683e-14,0.214943,0,1
118,-4.54017e-14,1,0.667379,0.33369,-6.43366e-14,0.214943,0,1
119,-3.55658e-14,1,0.667379,0.33369,-2.99902e-14,0.214943,0,1
120,-3.01923e-14,1,0.667379,0.33369,-2.24661e-14,0.214943,0,1
121,-2.54504e-14,1,0.667379,0.33369,-1.8738e-14,0.214943,0,1
122,-2.07084e-14,1,0.667379,0.33369,-1.50099e-14,0.214943,0,1
123,-1.59664e-14,1,0.667379,0.33369,-1.12819e-14,0.214943,0,1
124,-1.12244e-14,1,0.667379,0.33369,-7.55382e-15,0.214943,0,1
125,-6.48245e-15,1,0.667379,0.33369,-3.82575e-15,0.214943,0,1
126,-3.61203e-15,1,0.667379,0.33369,-1.59608e-15,0.214943,0,1
127,-3.33521e-15,1,0.667379,0.33369,-1.44287e-15,0.214943,0,1
128,-3.05838e-15,1,0.667379,0.33369,-1.28965e-15,0.214943,0,1
129,-2.78156e-15,1,0.667379,0.33369,-1.13644e-15,0.214943,0,1
130,-2.50473e-15,1,0.667379,0.33369,-9.83223e-16,0.214943,0,1
131,-2.22791e-15,1,0.667379,0.33369,-8.30009e-16,0.214943,0,1
132,-1.95108e-15,1,0.667379,0.33369,-6.76795e-16,0.214943,0,1
133,-1.67426e-15,1,0.667379,0.33369,-5.2358e-16,0.214943,0,1
134,-1.39743e-15,1,0.667379,0.33369,-3.70366e-16,0.214943,0,1
135,-1.12061e-15,1,0.667379,0.33369,-2.17152e-16,0.214943,0,1
136,-8.43782e-16,1,0.667379,0.33369,-6.39374e-17,0.214943,0,1
137,-5.66956e-16,1,0.667379,0.33369,8.92769e-17,0.214943,0,1
138,-2.90131e-16,1,0.667379,0.33369,2.42491e-16,0.214943,0,1
139,-1.50266e-16,1,0.667379,0.33369,3.19554e-16,0.214943,0,1
140,-1.44432e-16,1,0.667379,0.33369,3.22094e-16,0.214943,0,1
141,-1.38598e-16,1,0.667379,0.33369,3.24634e-16,0.214943,0,1
142,-1.32764e-16,1,0.667379,0.33369,3.27174e-16,0.214943,0,1
143,-1.2693e-16,1,0.667379,0.33369,3.29713e-16,0.214943,0,1
144,-1.21096e-16,1,0.667379,0.33369,3.32253e-16,0.214943,0,1
145,-1.15263e-16,1,0.667379,0.33369,3.34793e-16,0.214943,0,1
146,-1.09429e-16,1,0.667379,0.33369,3.37333e-16,0.214943,0,1
147,-1.03595e-16,1,0.667379,0.33369,3.39873e-16,0.214943,0,1
148,-9.77609e-17,1,0.667379,0.33369,3.42413e-16,0.214943,0,1
149,-9.1927e-17,1,0.667379,0.33369,3.44953e-16,0.214943,0,1
150,-8.60932e-17,1,0.667379,0.33369,3.47492e-16,0.214943,0,1
151,-8.02593e-17,1,0.667379,0.33369,3.50032e-16,0.214943,0,1
152,-7.44254e-17,1,0.667379,0.33369,3.52572e-16,0.214943,0,1
153,-6.85915e-17,1,0.667379,0.33369,3.55112e-16,0.214943,0,1
154,-6.27577e-17,1,0.667379,0.33369,3.57652e-16,0.214943,0,1
155,-5.69238e-17,1,0.667379,0.33369,3.60192e-16,0.214943,0,1
156,-5.10899e-17,1,0.667379,0.33369,3.62732e-16,0.214943,0,1
157,-4.5256e-17,1,0.667379,0.33369,3.65271e-16,0.214943,0,1
158,-3.94221e-17,1,0.667379,0.33369,3.67811e-16,0.214943,0,1
159,-3.35883e-17,1,0.667379,0.33369,3.70351e-16,0.214943,0,1
160,-2.77544e-17,1,0.667379,0.33369,3.72891e-16,0.214943,0,1
161,-2.19205e-17,1,0.667379,0.33369,3.75431e-16,0.214943,0,1
162,-1.60866e-17,1,0.667379,0.33369,3.77971e-16,0.214943,0,1
163,-1.02527e-17,1,0.667379,0.33369,3.80511e-16,0.214943,0,1
164,-4.41886e-18,1,0.667379,0.33369,3.8305e-16,0.214943,0,1
165,-2.50673e-18,1,0.667379,0.33369,3.83879e-16,0.214943,0,1
166,-2.45787e-18,1,0.667379,0.33369,3.83895e-16,0.214943,0,1
167,-2.40902e-18,1,0.667379,0.33369,3.83912e-16,0.214943,0,1
168,-2.36016e-18,1,0.667379,0.33369,3.83928e-16,0.214943,0,1
169,-2.3113e-18,1,0.667379,0.33369,3.83944e-16,0.214943,0,1
170,-2.26244e-18,1,0.667379,0.33369,3.8396e-16,0.214943,0,1
171,-2.21358e-18,1,0.667379,0.33369,3.83976e-16,0.214943,0,1
172,-2.16473e-18,1,0.667379,0.33369,3.83992e-16,0.214943,0,1
173,-2.11587e-18,1,0.667379,0.33369,3.84008e-16,0.214943,0,1
174,-2.06701e-18,1,0.667379,0.33369,3.84024e-16,0.214943,0,1
175,-2.01815e-18,1,0.667379,0.33369,3.8404e-16,0.214943,0,1
176,-1.96929e-18,1,0.667379,0.33369,3.84056e-16,0.214943,0,1
177,-1.92043e-18,1,0.667379,0.33369,3.84072e-16,0.214943,0,1
178,-1.87158e-18,1,0.667379,0.33369,3.84088e-16,0.214943,0,1
179,-1.82272e-18,1,0.667379,0.33369,3.84105e-16,0.214943,0,1
180,-1.77386e-18,1,0.667379,0.33369,3.84121e-16,0.214943,0,1
181,-1.725e-18,1,0.667379,0.33369,3.84137e-16,0.214943,0,1
182,-1.67614e-18,1,0.667379,0.33369,3.84153e-16,0.214943,0,1
183,-1.62729e-18,1,0.667379,0.33369,3.84169e-16,0.214943,0,1
184,-1.57843e-18,1,0.667379,0.33369,3.84185e-16,0.214943,0,1
185,-1.52957e-18,1,0.667379,0.33369,3.84201e-16,0.214943,0,1
186,-1.48071e-18,1,0.667379,0.33369,3.84217e-16,0.214943,0,1
187,-1.43185e-18,1,0.667379,0.33369,3.84233e-16,0.214943,0,1
188,-1.38299e-18,1,0.667379,0.33369,3.84249e-16,0.214943,0,1
189,-1.33414e-18,1,0.667379,0.33369,3.84265e-16,0.214943,0,1
190,-1.28528e-18,1,0.667379,0.33369,3.84282e-16,0.214943,0,1
191,-1.23642e-18,1,0.667379,0.33369,3.84298e-16,0.214943,0,1
192,-1.18756e-18,1,0.667379,0.33369,3.84314e-16,0.214943,0,1
193,-1.1387e-18,1,0.667379,0.33369,3.8433e-16,0.214943,0,1
194,-1.08985e-18,1,0.667379,0.33369,3.84346e-16,0.214943,0,1
195,-1.04099e-18,1,0.667379,0.33369,3.84362e-16,0.214943,0,1
196,-9.92129e-19,1,0.667379,0.33369,3.84378e-16,0.214943,0,1
197,-9.43271e-19,1,0.667379,0.33369,3.84394e-16,0.214943,0,1
198,-8.94413e-19,1,0.667379,0.33369,3.8441e-16,0.214943,0,1
199,-8.45555e-19,1,0.667379,0.33369,3.84426e-16,0.214943,0,1
200,-7.96697e-19,1,0.667379,0.33369,3.84442e-16,0.214943,0,1
200,-7.96697e-19,1,0.667379,0.33369,3.84442e-16,0.214943,1,1
200,6.29962e-12,1,0.667379,0.33369,2.23113e-12,0.214943,1,1
200,6.29962e-12,1,0.667379,0.33369,2.23113e-12,0.214943,1,0
201,1.03342,-0.0334241,0.944694,0.611004,0.271029,-0.0560857,1,0
202,1.02719,-0.0271919,0.987105,0.653415,0.228618,-0.0136745,1,0
203,1.00362,-0.00362382,0.999815,0.666125,0.215908,-0.000964556,1,0
204,0.999986,1.36549e-5,1.00092,0.667234,0.214799,0.000144216,1,0
205,0.999919,8.13314e-5,1.00102,0.667334,0.214899,4.41572e-5,1,0
206,0.999987,1.27241e-5,1.00106,0.667375,0.214939,3.92047e-6,1,0
207,1,2.60987e-7,1.00107,0.667379,0.214944,-3.36665e-7,1,0
208,1,-2.36129e-7,1.00107,0.667379,0.214943,-1.39541e-7,1,0
209,1,-4.34289e-8,1.00107,0.667379,0.214943,-1.49609e-8,1,0
210,1,-1.78912e-9,1.00107,0.667379,0.214943,6.43418e-10,1,0
211,1,6.22583e-10,1.00107,0.667379,0.214943,3.94693e-10,1,0
212,1,1.21235e-10,1.00107,0.667379,0.214943,4.28154e-11,1,0
213,1,3.81225e-12,1.00107,0.667379,0.214943,6.22275e-13,1,0
214,1,-1.80985e-12,1.00107,0.667379,0.214943,-5.09857e-13,1,0
215,1,-5.62813e-13,1.00107,0.667379,0.214943,-1.01599e-13,1,0
216,1,-2.88495e-13,1.00107,0.667379,0.214943,-4.10655e-14,1,0
217,1,-5.82398e-14,1.00107,0.667379,0.214943,9.04013e-15,1,0
218,1,-4.4669e-14,1.00107,0.667379,0.214943,7.86833e-15,1,0
219,1,-3.10982e-14,1.00107,0.667379,0.214943,6.69653e-15,1,0
220,1,-1.75274e-14,1.00107,0.667379,0.214943,5.52473e-15,1,0
221,1,-3.95658e-15,1.00107,0.667379,0.214943,4.35293e-15,1,0
222,1,1.11853e-15,1.00107,0.667379,0.214943,3.66552e-15,1,0
223,1,1.03291e-15,1.00107,0.667379,0.214943,3.27236e-15,1,0
224,1,9.47287e-16,1.00107,0.667379,0.214943,2.87919e-15,1,0
225,1,8.61664e-16,1.00107,0.667379,0.214943,2.48603e-15,1,0
226,1,7.76042e-16,1.00107,0.667379,0.214943,2.09286e-15,1,0
227,1,6.90419e-16,1.00107,0.667379,0.214943,1.6997e-15,1,0
228,1,6.04796e-16,1.00107,0.667379,0.214943,1.30653e-15,1,0
229,1,5.19173e-16,1.00107,0.667379,0.214943,9.13369e-16,1,0
230,1,4.33551e-16,1.00107,0.667379,0.214943,5.20204e-16,1,0
231,1,3.82216e-16,1.00107,0.667379,0.214943,3.26166e-16,1,0
232,1,3.61493e-16,1.00107,0.667379,0.214943,3.09899e-16,1,0
233,1,3.40771e-16,1.00107,0.667379,0.214943,2.93633e-16,1,0
234,1,3.20048e-16,1.00107,0.667379,0.214943,2.77367e-16,1,0
235,1,2.99325e-16,1.00107,0.667379,0.214943,2.61101e-16,1,0
236,1,2.78602e-16,1.00107,0.667379,0.214943,2.44835e-16,1,0
237,1,2.57879e-16,1.00107,0.667379,0.214943,2.28569e-16,1,0
238,1,2.37156e-16,1.00107,0.667379,0.214943,2.12303e-16,1,0
239,1,2.16433e-16,1.00107,0.667379,0.214943,1.96037e-16,1,0
240,1,1.9571e-16,1.00107,0.667379,0.214943,1.79771e-16,1,0
241,1,1.74987e-16,1.00107,0.667379,0.214943,1.63505e-16,1,0
242,1,1.54264e-16,1.00107,0.667379,0.214943,1.47239e-16,1,0
243,1,1.33542e-16,1.00107,0.667379,0.214943,1.30973e-16,1,0
244,1,1.12819e-16,1.00107,0.667379,0.214943,1.14707e-16,1,0
245,1,9.20957e-17,1.00107,0.667379,0.214943,9.84408e-17,1,0
246,1,7.13728e-17,1.00107,0.667379,0.214943,8.21747e-17,1,0
247,1,5.06499e-17,1.00107,0.667379,0.214943,6.59087e-17,1,0
248,1,2.9927e-17,1.00107,0.667379,0.214943,4.96426e-17,1,0
249,1,1.61159e-17,1.00107,0.667379,0.214943,3.88371e-17,1,0
250,1,1.56754e-17,1.00107,0.667379,0.214943,3.85949e-17,1,0
251,1,1.52349e-17,1.00107,0.667379,0.214943,3.83527e-17,1,0
252,1,1.47944e-17,1.00107,0.667379,0.214943,3.81104e-17,1,0
253,1,1.43539e-17,1.00107,0.667379,0.214943,3.78682e-17,1,0
254,1,1.39134e-17,1.00107,0.667379,0.214943,3.7626e-17,1,0
255,1,1.34728e-17,1.00107,0.667379,0.214943,3.73838e-17,1,0
256,1,1.30323e-17,1.00107,0.667379,0.214943,3.71415e-17,1,0
257,1,1.25918e-17,1.00107,0.667379,0.214943,3.68993e-17,1,0
258,1,1.21513e-17,1.00107,0.667379,0.214943,3.66571e-17,1,0
259,1,1.17108e-17,1.00107,0.667379,0.214943,3.64148e-17,1,0
260,1,1.12703e-17,1.00107,0.667379,0.214943,3.61726e-17,1,0
261,1,1.08297e-17,1.00107,0.667379,0.214943,3.59304e-17,1,0
262,1,1.03892e-17,1.00107,0.667379,0.214943,3.56882e-17,1,0
263,1,9.94871e-18,1.00107,0.667379,0.214943,3.54459e-17,1,0
264,1,9.50819e-18,1.00107,0.667379,0.214943,3.52037e-17,1,0
265,1,9.06767e-18,1.00107,0.667379,0.214943,3.49615e-17,1,0
266,1,8.62716e-18,1.00107,0.667379,0.214943,3.47192e-17,1,0
267,1,8.18664e-18,1.00107,0.667379,0.214943,3.4477e-17,1,0
268,1,7.74613e-18,1.00107,0.667379,0.214943,3.42348e-17,1,0
269,1,7.30561e-18,1.00107,0.667379,0.214943,3.39926e-17,1,0
270,1,6.86509e-18,1.00107,0.667379,0.214943,3.37503e-17,1,0
271,1,6.42458e-18,1.00107,0.667379,0.214943,3.35081e-17,1,0
272,1,5.98406e-18,1.00107,0.667379,0.214943,3.32659e-17,1,0
273,1,5.54354e-18,1.00107,0.667379,0.214943,3.30236e-17,1,0
274,1,5.10303e-18,1.00107,0.667379,0.214943,3.27814e-17,1,0
275,1,4.66251e-18,1.00107,0.667379,0.214943,3.25392e-17,1,0
276,1,4.22199e-18,1.00107,0.667379,0.214943,3.22969e-17,1,0
277,1,3.78148e-18,1.00107,0.667379,0.214943,3.20547e-17,1,0
278,1,3.34096e-18,1.00107,0.667379,0.214943,3.18125e-17,1,0
279,1,2.90045e-18,1.00107,0.667379,0.214943,3.15703e-17,1,0
280,1,2.45993e-18,1.00107,0.667379,0.214943,3.1328e-17,1,0
281,1,2.01941e-18,1.00107,0.667379,0.214943,3.10858e-17,1,0
282,1,1.5789e-18,1.00107,0.667379,0.214943,3.08436e-17,1,0
283,1,1.13838e-18,1.00107,0.667379,0.214943,3.06013e-17,1,0
284,1,6.97863e-19,1.00107,0.667379,0.214943,3.03591e-17,1,0
285,1,2.57347e-19,1.00107,0.667379,0.214943,3.01169e-17,1,0
286,1,2.39033e-19,1.00107,0.667379,0.214943,3.01072e-17,1,0
287,1,2.35723e-19,1.00107,0.667379,0.214943,3.01058e-17,1,0
288,1,2.32413e-19,1.00107,0.667379,0.214943,3.01043e-17,1,0
289,1,2.29103e-19,1.00107,0.667379,0.214943,3.01029e-17,1,0
290,1,2.25793e-19,1.00107,0.667379,0.214943,3.01015e-17,1,0
291,1,2.22483e-19,1.00107,0.667379,0.214943,3.01e-17,1,0
292,1,2.19173e-19,1.00107,0.667379,0.214943,3.00986e-17,1,0
293,1,2.15863e-19,1.00107,0.667379,0.214943,3.00972e-17,1,0
294,1,2.12553e-19,1.00107,0.667379,0.214943,3.00958e-17,1,0
295,1,2.09243e-19,1.00107,0.667379,0.214943,3.00943e-17,1,0
296,1,2.05933e-19,1.00107,0.667379,0.214943,3.00929e-17,1,0
297,1,2.02623e-19,1.00107,0.667379,0.214943,3.00915e-17,1,0
