"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","r_11.y","r_22.y","y_11.y","y_22.y"
265,17.6543,15,5.29411,4.34797e-5,1,0,0.999998,8.1309e-6
266,17.6543,15,5.29411,3.60639e-5,1,0,0.999998,6.74411e-6
267,17.6543,15,5.29411,2.99129e-5,1,0,0.999999,5.59385e-6
268,17.6543,15,5.29411,2.4811e-5,1,0,0.999999,4.63977e-6
269,17.6543,15,5.29411,2.05793e-5,1,0,0.999999,3.84843e-6
270,17.6543,15,5.29411,1.70694e-5,1,0,0.999999,3.19205e-6
271,17.6543,15,5.29411,1.41581e-5,1,0,0.999999,2.64762e-6
272,17.6543,15,5.29411,1.17433e-5,1,0,0.999999,2.19605e-6
273,17.6543,15,5.29412,9.74039e-6,1,0,1,1.8215e-6
274,17.6543,15,5.29412,8.07909e-6,1,0,1,1.51083e-6
275,17.6543,15,5.29412,6.70114e-6,1,0,1,1.25314e-6
276,17.6543,15,5.29412,5.55821e-6,1,0,1,1.03941e-6
277,17.6543,15,5.29412,4.61021e-6,1,0,1,8.6213e-7
278,17.6543,15,5.29412,3.82391e-6,1,0,1,7.15087e-7
279,17.6543,15,5.29412,3.17171e-6,1,0,1,5.93124e-7
280,17.6543,15,5.29412,2.63075e-6,1,0,1,4.91962e-7
281,17.6543,15,5.29412,2.18206e-6,1,0,1,4.08054e-7
282,17.6543,15,5.29412,1.80989e-6,1,0,1,3.38457e-7
283,17.6543,15,5.29412,1.50121e-6,1,0,1,2.80733e-7
284,17.6543,15,5.29412,1.24521e-6,1,0,1,2.3286e-7
285,17.6543,15,5.29412,1.03287e-6,1,0,1,1.93151e-7
286,17.6543,15,5.29412,8.56732e-7,1,0,1,1.60215e-7
287,17.6543,15,5.29412,7.1063e-7,1,0,1,1.32895e-7
288,17.6543,15,5.29412,5.89435e-7,1,0,1,1.10232e-7
289,17.6543,15,5.29412,4.88908e-7,1,0,1,9.14321e-8
290,17.6543,15,5.29412,4.05528e-7,1,0,1,7.58387e-8
291,17.6543,15,5.29412,3.36372e-7,1,0,1,6.29055e-8
292,17.6543,15,5.29412,2.7901e-7,1,0,1,5.21787e-8
293,17.6543,15,5.29412,2.31426e-7,1,0,1,4.32805e-8
294,17.6543,15,5.29412,1.91956e-7,1,0,1,3.58991e-8
295,17.6543,15,5.29412,1.59217e-7,1,0,1,2.97762e-8
296,17.6543,15,5.29412,1.32064e-7,1,0,1,2.46977e-8
297,17.6543,15,5.29412,1.09543e-7,1,0,1,2.04858e-8
298,17.6543,15,5.29412,9.08616e-8,1,0,1,1.69923e-8
299,17.6543,15,5.29412,7.53657e-8,1,0,1,1.40946e-8
300,17.6543,15,5.29412,6.25119e-8,1,0,1,1.16909e-8
300,17.6543,15,5.29412,6.25119e-8,1,1,1,1.16909e-8
300,17.6543,15,5.29412,6.25173e-8,1,1,1,1.16903e-8
300,17.6543,15,5.29412,6.25173e-8,0,1,1,1.16903e-8
301,18.7053,16.0196,4.24311,1.01956,0,1,1.06908,-0.0145591
302,19.7414,16.9976,3.20705,1.9976,0,1,0.985703,0.0677436
303,20.6552,17.8737,2.29327,2.87371,0,1,0.8363,0.182271
304,21.41,18.6322,1.5385,3.63219,0,1,0.673844,0.29994
305,22.0074,19.2769,0.941091,4.27689,0,1,0.524348,0.408656
306,22.4665,19.8193,0.481955,4.81928,0,1,0.398142,0.504277
307,22.8121,20.2729,0.136357,5.2729,0,1,0.297159,0.58626
308,23.0685,20.651,-0.120078,5.65099,0,1,0.219274,0.655568
309,23.2571,20.9655,-0.308657,5.96549,0,1,0.160779,0.713698
310,23.3952,21.2268,-0.446767,6.22679,0,1,0.117692,0.762227
311,23.4964,21.4437,-0.547962,6.44374,0,1,0.0863897,0.802633
312,23.5709,21.6238,-0.622461,6.6238,0,1,0.0638515,0.836224
313,23.6262,21.7732,-0.677784,6.77319,0,1,0.0476913,0.864122
314,23.6678,21.8971,-0.719361,6.89713,0,1,0.0360982,0.88728
315,23.6995,21.9999,-0.751054,6.99994,0,1,0.0277376,0.906497
316,23.724,22.0852,-0.77559,7.08523,0,1,0.0216482,0.92244
317,23.7433,22.156,-0.794879,7.15597,0,1,0.0171509,0.935667
318,23.7587,22.2146,-0.810263,7.21465,0,1,0.0137722,0.946639
319,23.7711,22.2633,-0.822686,7.26331,0,1,0.0111857,0.955739
320,23.7813,22.3037,-0.832823,7.30368,0,1,0.00916795,0.963288
321,23.7896,22.3372,-0.84116,7.33717,0,1,0.00756574,0.96955
322,23.7965,22.3649,-0.848058,7.36494,0,1,0.00627389,0.974743
323,23.8022,22.388,-0.853787,7.38798,0,1,0.00521929,0.979051
324,23.807,22.4071,-0.858558,7.40708,0,1,0.00435021,0.982624
325,23.811,22.4229,-0.862537,7.42293,0,1,0.00362924,0.985588
326,23.8143,22.4361,-0.865856,7.43608,0,1,0.00302851,0.988046
327,23.8171,22.447,-0.868626,7.44698,0,1,0.0025267,0.990085
328,23.8194,22.456,-0.870937,7.45602,0,1,0.00210702,0.991776
329,23.8213,22.4635,-0.872863,7.46352,0,1,0.00175592,0.993179
330,23.8229,22.4697,-0.874468,7.46974,0,1,0.00146231,0.994342
331,23.8243,22.4749,-0.875804,7.4749,0,1,0.00121695,0.995307
332,23.8254,22.4792,-0.876915,7.47918,0,1,0.0010121,0.996107
333,23.8263,22.4827,-0.87784,7.48274,0,1,0.000841244,0.996771
334,23.8271,22.4857,-0.878607,7.48568,0,1,0.000698877,0.997322
335,23.8277,22.4881,-0.879245,7.48812,0,1,0.000580358,0.997779
336,23.8282,22.4901,-0.879775,7.49015,0,1,0.000481771,0.998158
337,23.8287,22.4918,-0.880214,7.49183,0,1,0.000399821,0.998472
338,23.829,22.4932,-0.880579,7.49322,0,1,0.00033174,0.998733
339,23.8293,22.4944,-0.880882,7.49438,0,1,0.000275208,0.998949
340,23.8296,22.4953,-0.881133,7.49534,0,1,0.000228283,0.999128
341,23.8298,22.4961,-0.881341,7.49613,0,1,0.000189344,0.999277
342,23.83,22.4968,-0.881514,7.49679,0,1,0.00015704,0.9994
343,23.8301,22.4973,-0.881657,7.49734,0,1,0.000130243,0.999502
344,23.8302,22.4978,-0.881776,7.49779,0,1,0.000108017,0.999587
345,23.8303,22.4982,-0.881874,7.49817,0,1,8.95834e-5,0.999658
346,23.8304,22.4985,-0.881956,7.49848,0,1,7.42961e-5,0.999716
347,23.8305,22.4987,-0.882024,7.49874,0,1,6.16182e-5,0.999764
348,23.8305,22.499,-0.88208,7.49896,0,1,5.11043e-5,0.999805
349,23.8306,22.4991,-0.882126,7.49913,0,1,4.23849e-5,0.999838
350,23.8306,22.4993,-0.882165,7.49928,0,1,3.51536e-5,0.999866
351,23.8307,22.4994,-0.882197,7.4994,0,1,2.91564e-5,0.999889
352,23.8307,22.4995,-0.882224,7.49951,0,1,2.41826e-5,0.999908
353,23.8307,22.4996,-0.882246,7.49959,0,1,2.00575e-5,0.999923
354,23.8307,22.4997,-0.882264,7.49966,0,1,1.66361e-5,0.999936
355,23.8307,22.4997,-0.882279,7.49972,0,1,1.37985e-5,0.999947
356,23.8307,22.4998,-0.882292,7.49977,0,1,1.14449e-5,0.999956
357,23.8308,22.4998,-0.882302,7.49981,0,1,9.49281e-6,0.999964
358,23.8308,22.4998,-0.882311,7.49984,0,1,7.87371e-6,0.99997
359,23.8308,22.4999,-0.882318,7.49987,0,1,6.53078e-6,0.999975
360,23.8308,22.4999,-0.882324,7.49989,0,1,5.41691e-6,0.999979
361,23.8308,22.4999,-0.882329,7.49991,0,1,4.49302e-6,0.999983
362,23.8308,22.4999,-0.882333,7.49992,0,1,3.72671e-6,0.999986
363,23.8308,22.4999,-0.882336,7.49994,0,1,3.0911e-6,0.999988
364,23.8308,22.4999,-0.882339,7.49995,0,1,2.56389e-6,0.99999
365,23.8308,22.5,-0.882342,7.49996,0,1,2.12661e-6,0.999992
366,23.8308,22.5,-0.882344,7.49996,0,1,1.7639e-6,0.999993
367,23.8308,22.5,-0.882345,7.49997,0,1,1.46306e-6,0.999994
368,23.8308,22.5,-0.882346,7.49998,0,1,1.21352e-6,0.999995
369,23.8308,22.5,-0.882348,7.49998,0,1,1.00655e-6,0.999996
370,23.8308,22.5,-0.882348,7.49998,0,1,8.34874e-7,0.999997
371,23.8308,22.5,-0.882349,7.49999,0,1,6.92481e-7,0.999997
372,23.8308,22.5,-0.88235,7.49999,0,1,5.74373e-7,0.999998
373,23.8308,22.5,-0.88235,7.49999,0,1,4.7641e-7,0.999998
374,23.8308,22.5,-0.882351,7.49999,0,1,3.95154e-7,0.999998
375,23.8308,22.5,-0.882351,7.49999,0,1,3.27758e-7,0.999999
376,23.8308,22.5,-0.882351,7.49999,0,1,2.71856e-7,0.999999
377,23.8308,22.5,-0.882352,7.5,0,1,2.25491e-7,0.999999
378,23.8308,22.5,-0.882352,7.5,0,1,1.87037e-7,0.999999
379,23.8308,22.5,-0.882352,7.5,0,1,1.55142e-7,0.999999
380,23.8308,22.5,-0.882352,7.5,0,1,1.28686e-7,1
381,23.8308,22.5,-0.882352,7.5,0,1,1.06741e-7,1
382,23.8308,22.5,-0.882352,7.5,0,1,8.85369e-8,1
383,23.8308,22.5,-0.882353,7.5,0,1,7.34378e-8,1
384,23.8308,22.5,-0.882353,7.5,0,1,6.09142e-8,1
385,23.8308,22.5,-0.882353,7.5,0,1,5.05266e-8,1
386,23.8308,22.5,-0.882353,7.5,0,1,4.19104e-8,1
387,23.8308,22.5,-0.882353,7.5,0,1,3.47632e-8,1
388,23.8308,22.5,-0.882353,7.5,0,1,2.88347e-8,1
389,23.8308,22.5,-0.882353,7.5,0,1,2.39173e-8,1
390,23.8308,22.5,-0.882353,7.5,0,1,1.98386e-8,1
391,23.8308,22.5,-0.882353,7.5,0,1,1.64555e-8,1
392,23.8308,22.5,-0.882353,7.5,0,1,1.36494e-8,1
393,23.8308,22.5,-0.882353,7.5,0,1,1.13217e-8,1
394,23.8308,22.5,-0.882353,7.5,0,1,9.3909e-9,1
395,23.8308,22.5,-0.882353,7.5,0,1,7.78951e-9,1
396,23.8308,22.5,-0.882353,7.5,0,1,6.46219e-9,1
397,23.8308,22.5,-0.882353,7.5,0,1,5.3628e-9,1
398,23.8308,22.5,-0.882353,7.5,0,1,4.45238e-9,1
399,23.8308,22.5,-0.882353,7.5,0,1,3.69654e-9,1
400,23.8308,22.5,-0.882353,7.5,0,1,3.06679e-9,1
400,23.8308,22.5,-0.882353,7.5,1,1,3.06679e-9,1
400,23.8308,22.5,-0.882353,7.5,1,1,3.06551e-9,1
400,23.8308,22.5,-0.882353,7.5,1,0,3.06551e-9,1
401,24.8818,23.5196,0.16865,6.48044,1,0,-0.0690815,1.01456
402,25.9179,24.4976,1.20472,5.5024,1,0,0.0142967,0.932256
403,26.8317,25.3737,2.1185,4.62629,1,0,0.1637,0.817729
404,27.5864,26.1322,2.87326,3.86781,1,0,0.326156,0.70006
405,28.1838,26.7769,3.47067,3.22311,1,0,0.475652,0.591344
406,28.643,27.3193,3.92981,2.68072,1,0,0.601858,0.495723
407,28.9886,27.7729,4.27541,2.2271,1,0,0.702841,0.41374
408,29.245,28.151,4.53184,1.84901,1,0,0.780726,0.344432
409,29.4336,28.4655,4.72042,1.53451,1,0,0.839221,0.286302
410,29.5717,28.7268,4.85853,1.27321,1,0,0.882308,0.237773
411,29.6729,28.9437,4.95973,1.05626,1,0,0.91361,0.197367
412,29.7474,29.1238,5.03423,0.876203,1,0,0.936149,0.163776
413,29.8027,29.2732,5.08955,0.726808,1,0,0.952309,0.135878
414,29.8443,29.3971,5.13113,0.602868,1,0,0.963902,0.11272
415,29.876,29.4999,5.16282,0.500055,1,0,0.972262,0.0935034
416,29.9005,29.5852,5.18735,0.414772,1,0,0.978352,0.0775597
417,29.9198,29.656,5.20664,0.344031,1,0,0.982849,0.0643331
418,29.9352,29.7146,5.22203,0.285355,1,0,0.986228,0.0533615
419,29.9476,29.7633,5.23445,0.236685,1,0,0.988814,0.0442607
420,29.9577,29.8037,5.24459,0.196317,1,0,0.990832,0.0367118
421,29.9661,29.8372,5.25292,0.162833,1,0,0.992434,0.0304504
422,29.973,29.8649,5.25982,0.13506,1,0,0.993726,0.0252568
423,29.9787,29.888,5.26555,0.112024,1,0,0.994781,0.020949
424,29.9835,29.9071,5.27032,0.0929176,1,0,0.99565,0.017376
425,29.9875,29.9229,5.2743,0.0770696,1,0,0.996371,0.0144123
426,29.9908,29.9361,5.27762,0.0639246,1,0,0.996971,0.0119542
427,29.9936,29.947,5.28039,0.0530216,1,0,0.997473,0.00991528
428,29.9959,29.956,5.2827,0.0439783,1,0,0.997893,0.00822413
429,29.9978,29.9635,5.28463,0.0364773,1,0,0.998244,0.00682142
430,29.9994,29.9697,5.28623,0.0302558,1,0,0.998538,0.00565796
431,30.0007,29.9749,5.28757,0.0250953,1,0,0.998783,0.00469294
432,30.0018,29.9792,5.28868,0.0208151,1,0,0.998988,0.00389251
433,30.0028,29.9827,5.2896,0.0172649,1,0,0.999159,0.00322861
434,30.0035,29.9857,5.29037,0.0143202,1,0,0.999301,0.00267793
435,30.0042,29.9881,5.29101,0.0118777,1,0,0.99942,0.00222119
436,30.0047,29.9901,5.29154,0.00985186,1,0,0.999518,0.00184234
437,30.0051,29.9918,5.29198,0.00817152,1,0,0.9996,0.00152811
438,30.0055,29.9932,5.29234,0.00677779,1,0,0.999668,0.00126748
439,30.0058,29.9944,5.29265,0.00562177,1,0,0.999725,0.0010513
440,30.0061,29.9953,5.2929,0.00466292,1,0,0.999772,0.000871987
441,30.0063,29.9961,5.29311,0.00386761,1,0,0.999811,0.000723261
442,30.0064,29.9968,5.29328,0.00320795,1,0,0.999843,0.000599902
443,30.0066,29.9973,5.29342,0.00266081,1,0,0.99987,0.000497582
444,30.0067,29.9978,5.29354,0.00220698,1,0,0.999892,0.000412715
445,30.0068,29.9982,5.29364,0.00183056,1,0,0.99991,0.000342322
446,30.0069,29.9985,5.29372,0.00151834,1,0,0.999926,0.000283936
447,30.0069,29.9987,5.29379,0.00125937,1,0,0.999938,0.000235508
448,30.007,29.999,5.29384,0.00104457,1,0,0.999949,0.00019534
449,30.0071,29.9991,5.29389,0.00086641,1,0,0.999958,0.000162023
450,30.0071,29.9993,5.29393,0.000718635,1,0,0.999965,0.000134388
451,30.0071,29.9994,5.29396,0.000596065,1,0,0.999971,0.000111467
452,30.0071,29.9995,5.29399,0.0004944,1,0,0.999976,9.2455e-5
453,30.0072,29.9996,5.29401,0.000410075,1,0,0.99998,7.66859e-5
454,30.0072,29.9997,5.29403,0.000340133,1,0,0.999983,6.36064e-5
455,30.0072,29.9997,5.29404,0.00028212,1,0,0.999986,5.27577e-5
456,30.0072,29.9998,5.29406,0.000234002,1,0,0.999989,4.37593e-5
457,30.0072,29.9998,5.29407,0.00019409,1,0,0.999991,3.62958e-5
458,30.0072,29.9998,5.29408,0.000160986,1,0,0.999992,3.01052e-5
459,30.0072,29.9999,5.29408,0.000133529,1,0,0.999993,2.49704e-5
460,30.0072,29.9999,5.29409,0.000110754,1,0,0.999995,2.07115e-5
461,30.0073,29.9999,5.29409,9.18638e-5,1,0,0.999996,1.71789e-5
462,30.0073,29.9999,5.2941,7.61955e-5,1,0,0.999996,1.42489e-5
463,30.0073,29.9999,5.2941,6.31996e-5,1,0,0.999997,1.18186e-5
464,30.0073,29.9999,5.2941,5.24204e-5,1,0,0.999997,9.80285e-6
465,30.0073,30,5.29411,4.34797e-5,1,0,0.999998,8.1309e-6
466,30.0073,30,5.29411,3.60639e-5,1,0,0.999998,6.74411e-6
467,30.0073,30,5.29411,2.99129e-5,1,0,0.999999,5.59385e-6
468,30.0073,30,5.29411,2.4811e-5,1,0,0.999999,4.63978e-6
469,30.0073,30,5.29411,2.05793e-5,1,0,0.999999,3.84843e-6
470,30.0073,30,5.29411,1.70694e-5,1,0,0.999999,3.19205e-6
471,30.0073,30,5.29411,1.41581e-5,1,0,0.999999,2.64762e-6
472,30.0073,30,5.29411,1.17433e-5,1,0,0.999999,2.19605e-6
473,30.0073,30,5.29412,9.74039e-6,1,0,1,1.8215e-6
474,30.0073,30,5.29412,8.07909e-6,1,0,1,1.51083e-6
475,30.0073,30,5.29412,6.70114e-6,1,0,1,1.25314e-6
476,30.0073,30,5.29412,5.55821e-6,1,0,1,1.03941e-6
477,30.0073,30,5.29412,4.61021e-6,1,0,1,8.62131e-7
478,30.0073,30,5.29412,3.82391e-6,1,0,1,7.15088e-7
479,30.0073,30,5.29412,3.17171e-6,1,0,1,5.93124e-7
480,30.0073,30,5.29412,2.63075e-6,1,0,1,4.91962e-7
481,30.0073,30,5.29412,2.18206e-6,1,0,1,4.08054e-7
482,30.0073,30,5.29412,1.80989e-6,1,0,1,3.38458e-7
483,30.0073,30,5.29412,1.50121e-6,1,0,1,2.80734e-7
484,30.0073,30,5.29412,1.24521e-6,1,0,1,2.3286e-7
485,30.0073,30,5.29412,1.03287e-6,1,0,1,1.93151e-7
486,30.0073,30,5.29412,8.56725e-7,1,0,1,1.60215e-7
487,30.0073,30,5.29412,7.10611e-7,1,0,1,1.32894e-7
488,30.0073,30,5.29412,5.89407e-7,1,0,1,1.10229e-7
489,30.0073,30,5.29412,4.88878e-7,1,0,1,9.1428e-8
490,30.0073,30,5.29412,4.05499e-7,1,0,1,7.58342e-8
491,30.0073,30,5.29412,3.36343e-7,1,0,1,6.29009e-8
492,30.0073,30,5.29412,2.78981e-7,1,0,1,5.21743e-8
493,30.0073,30,5.29412,2.31395e-7,1,0,1,4.32761e-8
494,30.0073,30,5.29412,1.91925e-7,1,0,1,3.58945e-8
495,30.0073,30,5.29412,1.59188e-7,1,0,1,2.97715e-8
496,30.0073,30,5.29412,1.32038e-7,1,0,1,2.46933e-8
497,30.0073,30,5.29412,1.09521e-7,1,0,1,2.04819e-8
498,30.0073,30,5.29412,9.0842e-8,1,0,1,1.69891e-8
499,30.0073,30,5.29412,7.5347e-8,1,0,1,1.40917e-8
500,30.0073,30,5.29412,6.24943e-8,1,0,1,1.1688e-8
500,30.0073,30,5.29412,6.24943e-8,1,1,1,1.1688e-8
500,30.0073,30,5.29412,6.24999e-8,1,1,1,1.16875e-8
500,30.0073,30,5.29412,6.24999e-8,0,1,1,1.16875e-8
501,31.0583,31.0196,4.24311,1.01956,0,1,1.06908,-0.0145591
502,32.0943,31.9976,3.20705,1.9976,0,1,0.985703,0.0677436
503,33.0081,32.8737,2.29327,2.87371,0,1,0.8363,0.182271
504,33.7629,33.6322,1.5385,3.63219,0,1,0.673844,0.29994
505,34.3603,34.2769,0.941091,4.27689,0,1,0.524348,0.408656
506,34.8194,34.8193,0.481955,4.81928,0,1,0.398142,0.504277
507,35.165,35.2729,0.136357,5.2729,0,1,0.297159,0.58626
508,35.4215,35.651,-0.120078,5.65099,0,1,0.219274,0.655568
509,35.6101,35.9655,-0.308657,5.96549,0,1,0.160779,0.713698
510,35.7482,36.2268,-0.446767,6.22679,0,1,0.117692,0.762227
511,35.8494,36.4437,-0.547962,6.44374,0,1,0.0863897,0.802633
512,35.9239,36.6238,-0.622461,6.6238,0,1,0.0638515,0.836224
513,35.9792,36.7732,-0.677784,6.77319,0,1,0.0476913,0.864122
514,36.0208,36.8971,-0.719361,6.89713,0,1,0.0360982,0.88728
515,36.0524,36.9999,-0.751054,6.99994,0,1,0.0277376,0.906497
516,36.077,37.0852,-0.77559,7.08523,0,1,0.0216482,0.92244
517,36.0963,37.156,-0.794879,7.15597,0,1,0.0171509,0.935667
518,36.1117,37.2146,-0.810263,7.21465,0,1,0.0137722,0.946639
519,36.1241,37.2633,-0.822686,7.26331,0,1,0.0111857,0.955739
520,36.1342,37.3037,-0.832823,7.30368,0,1,0.00916795,0.963288
521,36.1426,37.3372,-0.84116,7.33717,0,1,0.00756574,0.96955
522,36.1495,37.3649,-0.848058,7.36494,0,1,0.00627389,0.974743
523,36.1552,37.388,-0.853787,7.38798,0,1,0.00521929,0.979051
524,36.16,37.4071,-0.858558,7.40708,0,1,0.00435021,0.982624
525,36.1639,37.4229,-0.862537,7.42293,0,1,0.00362924,0.985588
526,36.1673,37.4361,-0.865856,7.43608,0,1,0.00302851,0.988046
527,36.17,37.447,-0.868626,7.44698,0,1,0.0025267,0.990085
528,36.1723,37.456,-0.870937,7.45602,0,1,0.00210701,0.991776
529,36.1743,37.4635,-0.872863,7.46352,0,1,0.00175592,0.993179
530,36.1759,37.4697,-0.874468,7.46974,0,1,0.00146231,0.994342
531,36.1772,37.4749,-0.875804,7.4749,0,1,0.00121695,0.995307
532,36.1783,37.4792,-0.876915,7.47918,0,1,0.0010121,0.996107
