"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","r_11.y","r_22.y","y_11.y","y_22.y"
533,36.1792,37.4827,-0.87784,7.48274,0,1,0.000841243,0.996771
534,36.18,37.4857,-0.878607,7.48568,0,1,0.000698877,0.997322
535,36.1806,37.4881,-0.879245,7.48812,0,1,0.000580358,0.997779
536,36.1812,37.4901,-0.879775,7.49015,0,1,0.000481771,0.998158
537,36.1816,37.4918,-0.880214,7.49183,0,1,0.000399821,0.998472
538,36.182,37.4932,-0.880579,7.49322,0,1,0.00033174,0.998733
539,36.1823,37.4944,-0.880882,7.49438,0,1,0.000275208,0.998949
540,36.1825,37.4953,-0.881133,7.49534,0,1,0.000228283,0.999128
541,36.1827,37.4961,-0.881341,7.49613,0,1,0.000189344,0.999277
542,36.1829,37.4968,-0.881514,7.49679,0,1,0.00015704,0.9994
543,36.1831,37.4973,-0.881657,7.49734,0,1,0.000130242,0.999502
544,36.1832,37.4978,-0.881776,7.49779,0,1,0.000108017,0.999587
545,36.1833,37.4982,-0.881874,7.49817,0,1,8.95833e-5,0.999658
546,36.1834,37.4985,-0.881956,7.49848,0,1,7.42961e-5,0.999716
547,36.1834,37.4987,-0.882024,7.49874,0,1,6.16182e-5,0.999764
548,36.1835,37.499,-0.88208,7.49896,0,1,5.11042e-5,0.999805
549,36.1835,37.4991,-0.882126,7.49913,0,1,4.23849e-5,0.999838
550,36.1836,37.4993,-0.882165,7.49928,0,1,3.51536e-5,0.999866
551,36.1836,37.4994,-0.882197,7.4994,0,1,2.91564e-5,0.999889
552,36.1836,37.4995,-0.882224,7.49951,0,1,2.41826e-5,0.999908
553,36.1836,37.4996,-0.882246,7.49959,0,1,2.00575e-5,0.999923
554,36.1837,37.4997,-0.882264,7.49966,0,1,1.66361e-5,0.999936
555,36.1837,37.4997,-0.882279,7.49972,0,1,1.37985e-5,0.999947
556,36.1837,37.4998,-0.882292,7.49977,0,1,1.14449e-5,0.999956
557,36.1837,37.4998,-0.882302,7.49981,0,1,9.49283e-6,0.999964
558,36.1837,37.4998,-0.882311,7.49984,0,1,7.87372e-6,0.99997
559,36.1837,37.4999,-0.882318,7.49987,0,1,6.53077e-6,0.999975
560,36.1837,37.4999,-0.882324,7.49989,0,1,5.41689e-6,0.999979
561,36.1837,37.4999,-0.882329,7.49991,0,1,4.49299e-6,0.999983
562,36.1837,37.4999,-0.882333,7.49992,0,1,3.72668e-6,0.999986
563,36.1837,37.4999,-0.882336,7.49994,0,1,3.09106e-6,0.999988
564,36.1837,37.4999,-0.882339,7.49995,0,1,2.56386e-6,0.99999
565,36.1837,37.5,-0.882342,7.49996,0,1,2.12658e-6,0.999992
566,36.1837,37.5,-0.882344,7.49996,0,1,1.76388e-6,0.999993
567,36.1837,37.5,-0.882345,7.49997,0,1,1.46305e-6,0.999994
568,36.1837,37.5,-0.882346,7.49998,0,1,1.21352e-6,0.999995
569,36.1837,37.5,-0.882348,7.49998,0,1,1.00656e-6,0.999996
570,36.1837,37.5,-0.882348,7.49998,0,1,8.34886e-7,0.999997
571,36.1837,37.5,-0.882349,7.49999,0,1,6.92495e-7,0.999997
572,36.1837,37.5,-0.88235,7.49999,0,1,5.74389e-7,0.999998
573,36.1837,37.5,-0.88235,7.49999,0,1,4.76426e-7,0.999998
574,36.1837,37.5,-0.882351,7.49999,0,1,3.95171e-7,0.999998
575,36.1837,37.5,-0.882351,7.49999,0,1,3.27774e-7,0.999999
576,36.1837,37.5,-0.882351,7.49999,0,1,2.71871e-7,0.999999
577,36.1837,37.5,-0.882352,7.5,0,1,2.25503e-7,0.999999
578,36.1837,37.5,-0.882352,7.5,0,1,1.87043e-7,0.999999
579,36.1837,37.5,-0.882352,7.5,0,1,1.55143e-7,0.999999
580,36.1837,37.5,-0.882352,7.5,0,1,1.28683e-7,1
581,36.1837,37.5,-0.882352,7.5,0,1,1.06736e-7,1
582,36.1837,37.5,-0.882352,7.5,0,1,8.85316e-8,1
583,36.1837,37.5,-0.882353,7.5,0,1,7.34324e-8,1
584,36.1837,37.5,-0.882353,7.5,0,1,6.09084e-8,1
585,36.1837,37.5,-0.882353,7.5,0,1,5.05206e-8,1
586,36.1837,37.5,-0.882353,7.5,0,1,4.19064e-8,1
587,36.1837,37.5,-0.882353,7.5,0,1,3.47642e-8,1
588,36.1837,37.5,-0.882353,7.5,0,1,2.88394e-8,1
589,36.1837,37.5,-0.882353,7.5,0,1,2.39268e-8,1
590,36.1837,37.5,-0.882353,7.5,0,1,1.9851e-8,1
591,36.1837,37.5,-0.882353,7.5,0,1,1.64706e-8,1
592,36.1837,37.5,-0.882353,7.5,0,1,1.36644e-8,1
593,36.1837,37.5,-0.882353,7.5,0,1,1.13367e-8,1
594,36.1837,37.5,-0.882353,7.5,0,1,9.40501e-9,1
595,36.1837,37.5,-0.882353,7.5,0,1,7.80253e-9,1
596,36.1837,37.5,-0.882353,7.5,0,1,6.47355e-9,1
597,36.1837,37.5,-0.882353,7.5,0,1,5.37069e-9,1
598,36.1837,37.5,-0.882353,7.5,0,1,4.45634e-9,1
599,36.1837,37.5,-0.882353,7.5,0,1,3.69723e-9,1
600,36.1837,37.5,-0.882353,7.5,0,1,3.06763e-9,1
600,36.1837,37.5,-0.882353,7.5,1,1,3.06763e-9,1
600,36.1837,37.5,-0.882353,7.5,1,1,3.06636e-9,1
600,36.1837,37.5,-0.882353,7.5,1,0,3.06636e-9,1
601,37.2348,38.5196,0.16865,6.48044,1,0,-0.0690815,1.01456
602,38.2708,39.4976,1.20472,5.5024,1,0,0.0142967,0.932256
603,39.1846,40.3737,2.1185,4.62629,1,0,0.1637,0.817729
604,39.9394,41.1322,2.87326,3.86781,1,0,0.326156,0.70006
605,40.5368,41.7769,3.47067,3.22311,1,0,0.475652,0.591344
606,40.9959,42.3193,3.92981,2.68072,1,0,0.601858,0.495723
607,41.3415,42.7729,4.27541,2.2271,1,0,0.702841,0.41374
608,41.5979,43.151,4.53184,1.84901,1,0,0.780726,0.344432
609,41.7865,43.4655,4.72042,1.53451,1,0,0.839221,0.286302
610,41.9246,43.7268,4.85853,1.27321,1,0,0.882308,0.237773
611,42.0258,43.9437,4.95973,1.05626,1,0,0.91361,0.197367
612,42.1003,44.1238,5.03423,0.876203,1,0,0.936149,0.163776
613,42.1557,44.2732,5.08955,0.726808,1,0,0.952309,0.135878
614,42.1972,44.3971,5.13113,0.602868,1,0,0.963902,0.11272
615,42.2289,44.4999,5.16282,0.500055,1,0,0.972262,0.0935034
616,42.2535,44.5852,5.18735,0.414772,1,0,0.978352,0.0775597
617,42.2727,44.656,5.20664,0.344031,1,0,0.982849,0.0643331
618,42.2881,44.7146,5.22203,0.285355,1,0,0.986228,0.0533615
619,42.3006,44.7633,5.23445,0.236685,1,0,0.988814,0.0442607
620,42.3107,44.8037,5.24459,0.196317,1,0,0.990832,0.0367118
621,42.319,44.8372,5.25292,0.162833,1,0,0.992434,0.0304504
622,42.3259,44.8649,5.25982,0.13506,1,0,0.993726,0.0252568
623,42.3317,44.888,5.26555,0.112024,1,0,0.994781,0.020949
624,42.3364,44.9071,5.27032,0.0929176,1,0,0.99565,0.017376
625,42.3404,44.9229,5.2743,0.0770696,1,0,0.996371,0.0144123
626,42.3437,44.9361,5.27762,0.0639246,1,0,0.996971,0.0119542
627,42.3465,44.947,5.28039,0.0530216,1,0,0.997473,0.00991528
628,42.3488,44.956,5.2827,0.0439783,1,0,0.997893,0.00822413
629,42.3507,44.9635,5.28463,0.0364773,1,0,0.998244,0.00682142
630,42.3523,44.9697,5.28623,0.0302558,1,0,0.998538,0.00565796
631,42.3537,44.9749,5.28757,0.0250953,1,0,0.998783,0.00469294
632,42.3548,44.9792,5.28868,0.0208151,1,0,0.998988,0.00389251
633,42.3557,44.9827,5.2896,0.0172649,1,0,0.999159,0.00322861
634,42.3565,44.9857,5.29037,0.0143202,1,0,0.999301,0.00267793
635,42.3571,44.9881,5.29101,0.0118777,1,0,0.99942,0.00222119
636,42.3576,44.9901,5.29154,0.00985186,1,0,0.999518,0.00184234
637,42.3581,44.9918,5.29198,0.00817152,1,0,0.9996,0.00152811
638,42.3584,44.9932,5.29234,0.00677779,1,0,0.999668,0.00126748
639,42.3587,44.9944,5.29265,0.00562177,1,0,0.999725,0.0010513
640,42.359,44.9953,5.2929,0.00466292,1,0,0.999772,0.000871987
641,42.3592,44.9961,5.29311,0.00386761,1,0,0.999811,0.000723261
642,42.3594,44.9968,5.29328,0.00320795,1,0,0.999843,0.000599902
643,42.3595,44.9973,5.29342,0.00266081,1,0,0.99987,0.000497582
644,42.3596,44.9978,5.29354,0.00220698,1,0,0.999892,0.000412715
645,42.3597,44.9982,5.29364,0.00183056,1,0,0.99991,0.000342322
646,42.3598,44.9985,5.29372,0.00151834,1,0,0.999926,0.000283936
647,42.3599,44.9987,5.29379,0.00125937,1,0,0.999938,0.000235508
648,42.3599,44.999,5.29384,0.00104457,1,0,0.999949,0.00019534
649,42.36,44.9991,5.29389,0.00086641,1,0,0.999958,0.000162023
650,42.36,44.9993,5.29393,0.000718635,1,0,0.999965,0.000134388
651,42.3601,44.9994,5.29396,0.000596065,1,0,0.999971,0.000111467
652,42.3601,44.9995,5.29399,0.0004944,1,0,0.999976,9.2455e-5
653,42.3601,44.9996,5.29401,0.000410075,1,0,0.99998,7.66859e-5
654,42.3601,44.9997,5.29403,0.000340133,1,0,0.999983,6.36064e-5
655,42.3601,44.9997,5.29404,0.00028212,1,0,0.999986,5.27577e-5
656,42.3602,44.9998,5.29406,0.000234002,1,0,0.999989,4.37593e-5
657,42.3602,44.9998,5.29407,0.00019409,1,0,0.999991,3.62958e-5
658,42.3602,44.9998,5.29408,0.000160986,1,0,0.999992,3.01052e-5
659,42.3602,44.9999,5.29408,0.000133529,1,0,0.999993,2.49704e-5
660,42.3602,44.9999,5.29409,0.000110754,1,0,0.999995,2.07115e-5
661,42.3602,44.9999,5.29409,9.18638e-5,1,0,0.999996,1.71789e-5
662,42.3602,44.9999,5.2941,7.61955e-5,1,0,0.999996,1.42489e-5
663,42.3602,44.9999,5.2941,6.31996e-5,1,0,0.999997,1.18186e-5
664,42.3602,44.9999,5.2941,5.24204e-5,1,0,0.999997,9.80285e-6
665,42.3602,45,5.29411,4.34797e-5,1,0,0.999998,8.1309e-6
666,42.3602,45,5.29411,3.60639e-5,1,0,0.999998,6.74411e-6
667,42.3602,45,5.29411,2.99129e-5,1,0,0.999999,5.59385e-6
668,42.3602,45,5.29411,2.4811e-5,1,0,0.999999,4.63978e-6
669,42.3602,45,5.29411,2.05793e-5,1,0,0.999999,3.84843e-6
670,42.3602,45,5.29411,1.70694e-5,1,0,0.999999,3.19205e-6
671,42.3602,45,5.29411,1.41581e-5,1,0,0.999999,2.64762e-6
672,42.3602,45,5.29411,1.17433e-5,1,0,0.999999,2.19605e-6
673,42.3602,45,5.29412,9.74039e-6,1,0,1,1.8215e-6
674,42.3602,45,5.29412,8.07909e-6,1,0,1,1.51083e-6
675,42.3602,45,5.29412,6.70114e-6,1,0,1,1.25314e-6
676,42.3602,45,5.29412,5.55821e-6,1,0,1,1.03941e-6
677,42.3602,45,5.29412,4.61021e-6,1,0,1,8.6213e-7
678,42.3602,45,5.29412,3.82391e-6,1,0,1,7.15087e-7
679,42.3602,45,5.29412,3.17171e-6,1,0,1,5.93124e-7
680,42.3602,45,5.29412,2.63075e-6,1,0,1,4.91962e-7
681,42.3602,45,5.29412,2.18206e-6,1,0,1,4.08054e-7
682,42.3602,45,5.29412,1.80989e-6,1,0,1,3.38457e-7
683,42.3602,45,5.29412,1.50121e-6,1,0,1,2.80733e-7
684,42.3602,45,5.29412,1.24521e-6,1,0,1,2.3286e-7
685,42.3602,45,5.29412,1.03287e-6,1,0,1,1.93151e-7
686,42.3602,45,5.29412,8.56726e-7,1,0,1,1.60212e-7
687,42.3602,45,5.29412,7.10614e-7,1,0,1,1.32888e-7
688,42.3602,45,5.29412,5.89415e-7,1,0,1,1.10223e-7
689,42.3602,45,5.29412,4.88891e-7,1,0,1,9.14246e-8
690,42.3602,45,5.29412,4.05515e-7,1,0,1,7.5833e-8
691,42.3602,45,5.29412,3.36359e-7,1,0,1,6.29005e-8
692,42.3602,45,5.29412,2.78995e-7,1,0,1,5.21733e-8
693,42.3602,45,5.29412,2.3141e-7,1,0,1,4.32746e-8
694,42.3602,45,5.29412,1.91941e-7,1,0,1,3.58937e-8
695,42.3602,45,5.29412,1.59205e-7,1,0,1,2.97721e-8
696,42.3602,45,5.29412,1.32055e-7,1,0,1,2.46948e-8
697,42.3602,45,5.29412,1.09535e-7,1,0,1,2.04836e-8
698,42.3602,45,5.29412,9.08536e-8,1,0,1,1.699e-8
699,42.3602,45,5.29412,7.53573e-8,1,0,1,1.40921e-8
700,42.3602,45,5.29412,6.25044e-8,1,0,1,1.16886e-8
700,42.3602,45,5.29412,6.25044e-8,1,1,1,1.16886e-8
700,42.3602,45,5.29412,6.25122e-8,1,1,1,1.16878e-8
700,42.3602,45,5.29412,6.25122e-8,0,1,1,1.16878e-8
701,43.4112,46.0196,4.24311,1.01956,0,1,1.06908,-0.0145591
702,44.4473,46.9976,3.20705,1.9976,0,1,0.985703,0.0677436
703,45.3611,47.8737,2.29327,2.87371,0,1,0.8363,0.182271
704,46.1158,48.6322,1.5385,3.63219,0,1,0.673844,0.29994
705,46.7132,49.2769,0.941091,4.27689,0,1,0.524348,0.408656
706,47.1724,49.8193,0.481955,4.81928,0,1,0.398142,0.504277
707,47.518,50.2729,0.136357,5.2729,0,1,0.297159,0.58626
708,47.7744,50.651,-0.120078,5.65099,0,1,0.219274,0.655568
709,47.963,50.9655,-0.308657,5.96549,0,1,0.160779,0.713698
710,48.1011,51.2268,-0.446767,6.22679,0,1,0.117692,0.762227
711,48.2023,51.4437,-0.547962,6.44374,0,1,0.0863897,0.802633
712,48.2768,51.6238,-0.622461,6.6238,0,1,0.0638515,0.836224
713,48.3321,51.7732,-0.677784,6.77319,0,1,0.0476913,0.864122
714,48.3737,51.8971,-0.719361,6.89713,0,1,0.0360982,0.88728
715,48.4054,51.9999,-0.751054,6.99994,0,1,0.0277376,0.906497
716,48.4299,52.0852,-0.77559,7.08523,0,1,0.0216482,0.92244
717,48.4492,52.156,-0.794879,7.15597,0,1,0.0171509,0.935667
718,48.4646,52.2146,-0.810263,7.21465,0,1,0.0137722,0.946639
719,48.477,52.2633,-0.822686,7.26331,0,1,0.0111857,0.955739
720,48.4872,52.3037,-0.832823,7.30368,0,1,0.00916795,0.963288
721,48.4955,52.3372,-0.84116,7.33717,0,1,0.00756574,0.96955
722,48.5024,52.3649,-0.848058,7.36494,0,1,0.00627389,0.974743
723,48.5081,52.388,-0.853787,7.38798,0,1,0.00521929,0.979051
724,48.5129,52.4071,-0.858558,7.40708,0,1,0.00435021,0.982624
725,48.5169,52.4229,-0.862537,7.42293,0,1,0.00362924,0.985588
726,48.5202,52.4361,-0.865856,7.43608,0,1,0.00302851,0.988046
727,48.523,52.447,-0.868626,7.44698,0,1,0.0025267,0.990085
728,48.5253,52.456,-0.870937,7.45602,0,1,0.00210702,0.991776
729,48.5272,52.4635,-0.872863,7.46352,0,1,0.00175592,0.993179
730,48.5288,52.4697,-0.874468,7.46974,0,1,0.00146231,0.994342
731,48.5301,52.4749,-0.875804,7.4749,0,1,0.00121695,0.995307
732,48.5313,52.4792,-0.876915,7.47918,0,1,0.0010121,0.996107
733,48.5322,52.4827,-0.87784,7.48274,0,1,0.000841244,0.996771
734,48.5329,52.4857,-0.878607,7.48568,0,1,0.000698877,0.997322
735,48.5336,52.4881,-0.879245,7.48812,0,1,0.000580358,0.997779
736,48.5341,52.4901,-0.879775,7.49015,0,1,0.000481771,0.998158
737,48.5346,52.4918,-0.880214,7.49183,0,1,0.000399821,0.998472
738,48.5349,52.4932,-0.880579,7.49322,0,1,0.00033174,0.998733
739,48.5352,52.4944,-0.880882,7.49438,0,1,0.000275208,0.998949
740,48.5355,52.4953,-0.881133,7.49534,0,1,0.000228283,0.999128
741,48.5357,52.4961,-0.881341,7.49613,0,1,0.000189344,0.999277
742,48.5358,52.4968,-0.881514,7.49679,0,1,0.00015704,0.9994
743,48.536,52.4973,-0.881657,7.49734,0,1,0.000130243,0.999502
744,48.5361,52.4978,-0.881776,7.49779,0,1,0.000108017,0.999587
745,48.5362,52.4982,-0.881874,7.49817,0,1,8.95834e-5,0.999658
746,48.5363,52.4985,-0.881956,7.49848,0,1,7.42961e-5,0.999716
747,48.5364,52.4987,-0.882024,7.49874,0,1,6.16182e-5,0.999764
748,48.5364,52.499,-0.88208,7.49896,0,1,5.11043e-5,0.999805
749,48.5365,52.4991,-0.882126,7.49913,0,1,4.23849e-5,0.999838
750,48.5365,52.4993,-0.882165,7.49928,0,1,3.51536e-5,0.999866
751,48.5365,52.4994,-0.882197,7.4994,0,1,2.91564e-5,0.999889
752,48.5366,52.4995,-0.882224,7.49951,0,1,2.41826e-5,0.999908
753,48.5366,52.4996,-0.882246,7.49959,0,1,2.00575e-5,0.999923
754,48.5366,52.4997,-0.882264,7.49966,0,1,1.66361e-5,0.999936
755,48.5366,52.4997,-0.882279,7.49972,0,1,1.37985e-5,0.999947
756,48.5366,52.4998,-0.882292,7.49977,0,1,1.14449e-5,0.999956
757,48.5366,52.4998,-0.882302,7.49981,0,1,9.49281e-6,0.999964
758,48.5366,52.4998,-0.882311,7.49984,0,1,7.87371e-6,0.99997
759,48.5367,52.4999,-0.882318,7.49987,0,1,6.53078e-6,0.999975
760,48.5367,52.4999,-0.882324,7.49989,0,1,5.41691e-6,0.999979
761,48.5367,52.4999,-0.882329,7.49991,0,1,4.49302e-6,0.999983
762,48.5367,52.4999,-0.882333,7.49992,0,1,3.72671e-6,0.999986
763,48.5367,52.4999,-0.882336,7.49994,0,1,3.0911e-6,0.999988
764,48.5367,52.4999,-0.882339,7.49995,0,1,2.56389e-6,0.99999
765,48.5367,52.5,-0.882342,7.49996,0,1,2.12661e-6,0.999992
766,48.5367,52.5,-0.882344,7.49996,0,1,1.7639e-6,0.999993
767,48.5367,52.5,-0.882345,7.49997,0,1,1.46306e-6,0.999994
768,48.5367,52.5,-0.882346,7.49998,0,1,1.21352e-6,0.999995
769,48.5367,52.5,-0.882348,7.49998,0,1,1.00655e-6,0.999996
770,48.5367,52.5,-0.882348,7.49998,0,1,8.34874e-7,0.999997
771,48.5367,52.5,-0.882349,7.49999,0,1,6.92481e-7,0.999997
772,48.5367,52.5,-0.88235,7.49999,0,1,5.74373e-7,0.999998
773,48.5367,52.5,-0.88235,7.49999,0,1,4.7641e-7,0.999998
774,48.5367,52.5,-0.882351,7.49999,0,1,3.95154e-7,0.999998
775,48.5367,52.5,-0.882351,7.49999,0,1,3.27758e-7,0.999999
776,48.5367,52.5,-0.882351,7.49999,0,1,2.71856e-7,0.999999
777,48.5367,52.5,-0.882352,7.5,0,1,2.2549e-7,0.999999
778,48.5367,52.5,-0.882352,7.5,0,1,1.87036e-7,0.999999
779,48.5367,52.5,-0.882352,7.5,0,1,1.55141e-7,0.999999
780,48.5367,52.5,-0.882352,7.5,0,1,1.28686e-7,1
781,48.5367,52.5,-0.882352,7.5,0,1,1.06741e-7,1
782,48.5367,52.5,-0.882352,7.5,0,1,8.85371e-8,1
783,48.5367,52.5,-0.882353,7.5,0,1,7.34379e-8,1
784,48.5367,52.5,-0.882353,7.5,0,1,6.09142e-8,1
785,48.5367,52.5,-0.882353,7.5,0,1,5.05268e-8,1
786,48.5367,52.5,-0.882353,7.5,0,1,4.19107e-8,1
787,48.5367,52.5,-0.882353,7.5,0,1,3.47635e-8,1
788,48.5367,52.5,-0.882353,7.5,0,1,2.88349e-8,1
789,48.5367,52.5,-0.882353,7.5,0,1,2.39174e-8,1
790,48.5367,52.5,-0.882353,7.5,0,1,1.98387e-8,1
791,48.5367,52.5,-0.882353,7.5,0,1,1.64557e-8,1
792,48.5367,52.5,-0.882353,7.5,0,1,1.36495e-8,1
793,48.5367,52.5,-0.882353,7.5,0,1,1.13218e-8,1
794,48.5367,52.5,-0.882353,7.5,0,1,9.39101e-9,1
795,48.5367,52.5,-0.882353,7.5,0,1,7.78952e-9,1
796,48.5367,52.5,-0.882353,7.5,0,1,6.4619e-9,1
797,48.5367,52.5,-0.882353,7.5,0,1,5.36212e-9,1
798,48.5367,52.5,-0.882353,7.5,0,1,4.45148e-9,1
799,48.5367,52.5,-0.882353,7.5,0,1,3.69628e-9,1
800,48.5367,52.5,-0.882353,7.5,0,1,3.06725e-9,1
800,48.5367,52.5,-0.882353,7.5,1,1,3.06725e-9,1
800,48.5367,52.5,-0.882353,7.5,1,1,3.06725e-9,1
